split,site_id,patch_id,sample_id,patch_key,sample_key,spatial_group_id,patch_row_start,patch_col_start,year,month,n_valid_points,rh95_median,rh95_max,s2_valid_aoi_fraction,source_split,source_index,patch_height_p90,patch_height_bin,patch_height_bin_label,n_gedi_occurrences,n_unique_gedi
train,Maamoura,MAAMOURA_r002048_c000512,MAAMOURA_r002048_c000512_Y2021_M06_N00171,maamoura|MAAMOURA_r002048_c000512,maamoura|MAAMOURA_r002048_c000512_Y2021_M06_N00171,SG_0016,2048,512,2021,6,56,9.375,13.55,0.9996217751937304,train,147,11.12,4,"[10,15)",56,56
train,Maamoura,MAAMOURA_r002048_c000512,MAAMOURA_r002048_c000512_Y2021_M07_N00172,maamoura|MAAMOURA_r002048_c000512,maamoura|MAAMOURA_r002048_c000512_Y2021_M07_N00172,SG_0016,2048,512,2021,7,56,9.375,13.55,0.9996393670451846,train,148,11.12,4,"[10,15)",56,56
train,Maamoura,MAAMOURA_r002048_c000512,MAAMOURA_r002048_c000512_Y2021_M08_N00173,maamoura|MAAMOURA_r002048_c000512,maamoura|MAAMOURA_r002048_c000512_Y2021_M08_N00173,SG_0016,2048,512,2021,8,62,9.47,13.55,0.9995953874165486,train,149,11.147,4,"[10,15)",62,62
train,Maamoura,MAAMOURA_r002048_c000512,MAAMOURA_r002048_c000512_Y2021_M09_N00174,maamoura|MAAMOURA_r002048_c000512,maamoura|MAAMOURA_r002048_c000512_Y2021_M09_N00174,SG_0016,2048,512,2021,9,62,9.47,13.55,0.9996393670451846,train,150,11.147,4,"[10,15)",62,62
train,Maamoura,MAAMOURA_r002048_c000512,MAAMOURA_r002048_c000512_Y2022_M05_N00175,maamoura|MAAMOURA_r002048_c000512,maamoura|MAAMOURA_r002048_c000512_Y2022_M05_N00175,SG_0016,2048,512,2022,5,6,10.87,12.2,0.9996393670451846,train,151,11.75,4,"[10,15)",6,6
train,Maamoura,MAAMOURA_r002048_c000512,MAAMOURA_r002048_c000512_Y2022_M06_N00176,maamoura|MAAMOURA_r002048_c000512,maamoura|MAAMOURA_r002048_c000512_Y2022_M06_N00176,SG_0016,2048,512,2022,6,6,10.87,12.2,0.9996217751937304,train,152,11.75,4,"[10,15)",6,6
train,Maamoura,MAAMOURA_r002048_c001024,MAAMOURA_r002048_c001024_Y2021_M06_N00177,maamoura|MAAMOURA_r002048_c001024,maamoura|MAAMOURA_r002048_c001024_Y2021_M06_N00177,SG_0017,2048,1024,2021,6,9,2.54,6.62,0.999551795618802,train,153,4.916,1,"[2.5,5)",9,9
train,Maamoura,MAAMOURA_r002048_c001024,MAAMOURA_r002048_c001024_Y2021_M07_N00178,maamoura|MAAMOURA_r002048_c001024,maamoura|MAAMOURA_r002048_c001024_Y2021_M07_N00178,SG_0017,2048,1024,2021,7,9,2.54,6.62,0.999551795618802,train,154,4.916,1,"[2.5,5)",9,9
train,Maamoura,MAAMOURA_r002048_c001024,MAAMOURA_r002048_c001024_Y2021_M08_N00179,maamoura|MAAMOURA_r002048_c001024,maamoura|MAAMOURA_r002048_c001024_Y2021_M08_N00179,SG_0017,2048,1024,2021,8,55,8.38,12.65,0.999551795618802,train,155,11.394,4,"[10,15)",55,55
train,Maamoura,MAAMOURA_r002048_c001024,MAAMOURA_r002048_c001024_Y2021_M09_N00180,maamoura|MAAMOURA_r002048_c001024,maamoura|MAAMOURA_r002048_c001024_Y2021_M09_N00180,SG_0017,2048,1024,2021,9,55,8.38,12.65,0.999551795618802,train,156,11.394,4,"[10,15)",55,55
train,Maamoura,MAAMOURA_r002048_c001024,MAAMOURA_r002048_c001024_Y2022_M05_N00181,maamoura|MAAMOURA_r002048_c001024,maamoura|MAAMOURA_r002048_c001024_Y2022_M05_N00181,SG_0017,2048,1024,2022,5,46,8.924999,12.65,0.999551795618802,train,157,11.41,4,"[10,15)",46,46
train,Maamoura,MAAMOURA_r002048_c001024,MAAMOURA_r002048_c001024_Y2022_M06_N00182,maamoura|MAAMOURA_r002048_c001024,maamoura|MAAMOURA_r002048_c001024_Y2022_M06_N00182,SG_0017,2048,1024,2022,6,46,8.924999,12.65,0.999551795618802,train,158,11.41,4,"[10,15)",46,46
train,Maamoura,MAAMOURA_r002048_c001024,MAAMOURA_r002048_c001024_Y2024_M08_N00183,maamoura|MAAMOURA_r002048_c001024,maamoura|MAAMOURA_r002048_c001024_Y2024_M08_N00183,SG_0017,2048,1024,2024,8,7,9.38,11.02,0.999551795618802,train,159,10.282,4,"[10,15)",7,7
train,Maamoura,MAAMOURA_r002048_c001024,MAAMOURA_r002048_c001024_Y2024_M09_N00184,maamoura|MAAMOURA_r002048_c001024,maamoura|MAAMOURA_r002048_c001024_Y2024_M09_N00184,SG_0017,2048,1024,2024,9,7,9.38,11.02,0.999551795618802,train,160,10.282,4,"[10,15)",7,7
train,Maamoura,MAAMOURA_r002048_c001024,MAAMOURA_r002048_c001024_Y2025_M05_N00185,maamoura|MAAMOURA_r002048_c001024,maamoura|MAAMOURA_r002048_c001024_Y2025_M05_N00185,SG_0017,2048,1024,2025,5,7,9.38,11.02,0.999551795618802,train,161,10.282,4,"[10,15)",7,7
train,Maamoura,MAAMOURA_r002048_c001024,MAAMOURA_r002048_c001024_Y2025_M06_N00186,maamoura|MAAMOURA_r002048_c001024,maamoura|MAAMOURA_r002048_c001024_Y2025_M06_N00186,SG_0017,2048,1024,2025,6,7,9.38,11.02,0.999551795618802,train,162,10.282,4,"[10,15)",7,7
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2020_M05_N00187,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2020_M05_N00187,SG_0013,1536,512,2020,5,11,2.65,13.03,1.0,train,163,12.28,4,"[10,15)",11,11
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2020_M06_N00188,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2020_M06_N00188,SG_0013,1536,512,2020,6,11,2.65,13.03,1.0,train,164,12.28,4,"[10,15)",11,11
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2020_M07_N00189,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2020_M07_N00189,SG_0013,1536,512,2020,7,11,2.65,13.03,1.0,train,165,12.28,4,"[10,15)",11,11
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2020_M08_N00190,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2020_M08_N00190,SG_0013,1536,512,2020,8,11,2.65,13.03,1.0,train,166,12.28,4,"[10,15)",11,11
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2020_M09_N00191,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2020_M09_N00191,SG_0013,1536,512,2020,9,11,2.65,13.03,1.0,train,167,12.28,4,"[10,15)",11,11
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2021_M05_N00192,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2021_M05_N00192,SG_0013,1536,512,2021,5,219,10.93,15.39,1.0,train,168,13.18,4,"[10,15)",219,219
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2021_M06_N00193,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2021_M06_N00193,SG_0013,1536,512,2021,6,219,10.93,15.39,1.0,train,169,13.18,4,"[10,15)",219,219
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2021_M07_N00194,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2021_M07_N00194,SG_0013,1536,512,2021,7,219,10.93,15.39,1.0,train,170,13.18,4,"[10,15)",219,219
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2021_M08_N00195,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2021_M08_N00195,SG_0013,1536,512,2021,8,374,11.23,19.69,1.0,train,171,13.241,4,"[10,15)",374,374
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2021_M09_N00196,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2021_M09_N00196,SG_0013,1536,512,2021,9,374,11.23,19.69,1.0,train,172,13.241,4,"[10,15)",374,374
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2022_M05_N00197,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2022_M05_N00197,SG_0013,1536,512,2022,5,155,11.52,19.69,1.0,train,173,13.515999999999998,4,"[10,15)",155,155
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2022_M06_N00198,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2022_M06_N00198,SG_0013,1536,512,2022,6,155,11.52,19.69,1.0,train,174,13.515999999999998,4,"[10,15)",155,155
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2024_M07_N00199,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2024_M07_N00199,SG_0013,1536,512,2024,7,12,4.295,12.01,1.0,train,175,11.79,4,"[10,15)",12,12
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2024_M08_N00200,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2024_M08_N00200,SG_0013,1536,512,2024,8,93,9.64,14.12,1.0,train,176,12.428,4,"[10,15)",93,93
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2024_M09_N00201,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2024_M09_N00201,SG_0013,1536,512,2024,9,185,10.17,14.12,1.0,train,177,12.188,4,"[10,15)",185,185
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2025_M05_N00202,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2025_M05_N00202,SG_0013,1536,512,2025,5,185,10.17,14.12,1.0,train,178,12.188,4,"[10,15)",185,185
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2025_M06_N00203,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2025_M06_N00203,SG_0013,1536,512,2025,6,173,10.27,14.12,1.0,train,179,12.308000000000002,4,"[10,15)",173,173
train,Maamoura,MAAMOURA_r001536_c000512,MAAMOURA_r001536_c000512_Y2025_M07_N00204,maamoura|MAAMOURA_r001536_c000512,maamoura|MAAMOURA_r001536_c000512_Y2025_M07_N00204,SG_0013,1536,512,2025,7,92,10.48,13.41,1.0,train,180,11.873,4,"[10,15)",92,92
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2020_M05_N00205,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2020_M05_N00205,SG_0014,1536,1024,2020,5,62,10.1,14.34,0.9999431051579238,val,0,12.39,4,"[10,15)",63,63
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2020_M06_N00206,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2020_M06_N00206,SG_0014,1536,1024,2020,6,62,10.1,14.34,0.9999431051579238,val,1,12.39,4,"[10,15)",63,63
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2020_M07_N00207,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2020_M07_N00207,SG_0014,1536,1024,2020,7,62,10.1,14.34,0.9999431051579238,val,2,12.39,4,"[10,15)",63,63
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2020_M08_N00208,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2020_M08_N00208,SG_0014,1536,1024,2020,8,62,10.1,14.34,0.9999431051579238,val,3,12.39,4,"[10,15)",63,63
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2020_M09_N00209,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2020_M09_N00209,SG_0014,1536,1024,2020,9,62,10.1,14.34,0.9999431051579238,val,4,12.39,4,"[10,15)",63,63
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2021_M05_N00210,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2021_M05_N00210,SG_0014,1536,1024,2021,5,6,11.475,12.02,0.9999431051579238,val,5,12.0,4,"[10,15)",6,6
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2021_M06_N00211,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2021_M06_N00211,SG_0014,1536,1024,2021,6,6,11.475,12.02,0.9999431051579238,val,6,12.0,4,"[10,15)",6,6
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2021_M07_N00212,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2021_M07_N00212,SG_0014,1536,1024,2021,7,6,11.475,12.02,0.9999431051579238,val,7,12.0,4,"[10,15)",6,6
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2021_M08_N00213,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2021_M08_N00213,SG_0014,1536,1024,2021,8,33,10.44,14.9,0.9999431051579238,val,8,11.904,4,"[10,15)",33,33
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2021_M09_N00214,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2021_M09_N00214,SG_0014,1536,1024,2021,9,33,10.44,14.9,0.9999431051579238,val,9,11.904,4,"[10,15)",33,33
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2022_M05_N00215,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2022_M05_N00215,SG_0014,1536,1024,2022,5,27,10.22,14.9,0.9999431051579238,val,10,11.468,4,"[10,15)",27,27
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2022_M06_N00216,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2022_M06_N00216,SG_0014,1536,1024,2022,6,27,10.22,14.9,0.9999431051579238,val,11,11.468,4,"[10,15)",27,27
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2024_M06_N00217,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2024_M06_N00217,SG_0014,1536,1024,2024,6,8,3.3200002,9.49,0.9999431051579238,val,12,8.468,3,"[8,10)",8,8
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2024_M07_N00218,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2024_M07_N00218,SG_0014,1536,1024,2024,7,8,3.3200002,9.49,0.9999431051579238,val,13,8.468,3,"[8,10)",8,8
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2024_M08_N00219,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2024_M08_N00219,SG_0014,1536,1024,2024,8,413,7.28,15.55,0.9999431051579238,val,14,11.647000000000002,4,"[10,15)",422,422
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2024_M09_N00220,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2024_M09_N00220,SG_0014,1536,1024,2024,9,413,7.28,15.55,0.9999431051579238,val,15,11.647000000000002,4,"[10,15)",422,422
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2025_M05_N00221,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2025_M05_N00221,SG_0014,1536,1024,2025,5,405,7.34,15.55,0.9999431051579238,val,16,11.657,4,"[10,15)",414,414
val,Maamoura,MAAMOURA_r001536_c001024,MAAMOURA_r001536_c001024_Y2025_M06_N00222,maamoura|MAAMOURA_r001536_c001024,maamoura|MAAMOURA_r001536_c001024_Y2025_M06_N00222,SG_0014,1536,1024,2025,6,405,7.34,15.55,0.9999431051579238,val,17,11.657,4,"[10,15)",414,414
val,Maamoura,MAAMOURA_r001536_c001536,MAAMOURA_r001536_c001536_Y2024_M08_N00223,maamoura|MAAMOURA_r001536_c001536,maamoura|MAAMOURA_r001536_c001536_Y2024_M08_N00223,SG_0015,1536,1536,2024,8,10,2.705,12.34,0.9993866767314588,val,18,8.532999999999998,3,"[8,10)",10,10
val,Maamoura,MAAMOURA_r001536_c001536,MAAMOURA_r001536_c001536_Y2024_M09_N00224,maamoura|MAAMOURA_r001536_c001536,maamoura|MAAMOURA_r001536_c001536_Y2024_M09_N00224,SG_0015,1536,1536,2024,9,10,2.705,12.34,0.9993866767314588,val,19,8.532999999999998,3,"[8,10)",10,10
val,Maamoura,MAAMOURA_r001536_c001536,MAAMOURA_r001536_c001536_Y2025_M05_N00225,maamoura|MAAMOURA_r001536_c001536,maamoura|MAAMOURA_r001536_c001536_Y2025_M05_N00225,SG_0015,1536,1536,2025,5,7,3.21,12.34,0.9993866767314588,val,20,9.802,3,"[8,10)",7,7
val,Maamoura,MAAMOURA_r001536_c001536,MAAMOURA_r001536_c001536_Y2025_M06_N00226,maamoura|MAAMOURA_r001536_c001536,maamoura|MAAMOURA_r001536_c001536_Y2025_M06_N00226,SG_0015,1536,1536,2025,6,7,3.21,12.34,0.9993866767314588,val,21,9.802,3,"[8,10)",7,7
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2019_M05_N00227,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2019_M05_N00227,SG_0001,0,1024,2019,5,84,2.95,13.85,0.9997282907173703,val,22,12.717,4,"[10,15)",84,84
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2019_M06_N00228,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2019_M06_N00228,SG_0001,0,1024,2019,6,84,2.95,13.85,0.9997282907173703,val,23,12.717,4,"[10,15)",84,84
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2019_M07_N00229,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2019_M07_N00229,SG_0001,0,1024,2019,7,84,2.95,13.85,0.9997282907173703,val,24,12.717,4,"[10,15)",84,84
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2019_M08_N00230,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2019_M08_N00230,SG_0001,0,1024,2019,8,88,2.95,13.85,0.9997282907173703,val,25,12.553,4,"[10,15)",88,88
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2019_M09_N00231,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2019_M09_N00231,SG_0001,0,1024,2019,9,88,2.95,13.85,0.9997282907173703,val,26,12.553,4,"[10,15)",88,88
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2022_M05_N00232,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2022_M05_N00232,SG_0001,0,1024,2022,5,208,9.305,18.91,0.9997282907173703,val,27,14.053,4,"[10,15)",208,208
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2022_M06_N00233,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2022_M06_N00233,SG_0001,0,1024,2022,6,507,9.155001,18.91,0.9997282907173703,val,28,13.419,4,"[10,15)",512,512
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2022_M07_N00234,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2022_M07_N00234,SG_0001,0,1024,2022,7,507,9.155001,18.91,0.9997282907173703,val,29,13.419,4,"[10,15)",512,512
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2022_M08_N00235,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2022_M08_N00235,SG_0001,0,1024,2022,8,506,9.06,18.91,0.9997282907173703,val,30,13.308000000000002,4,"[10,15)",512,512
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2022_M09_N00236,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2022_M09_N00236,SG_0001,0,1024,2022,9,506,9.21,18.91,0.9997282907173703,val,31,13.408,4,"[10,15)",512,512
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2024_M09_N00237,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2024_M09_N00237,SG_0001,0,1024,2024,9,104,10.315001,18.13,0.9997282907173703,val,32,13.614,4,"[10,15)",104,104
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2025_M05_N00238,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2025_M05_N00238,SG_0001,0,1024,2025,5,104,10.315001,18.13,0.9997282907173703,val,33,13.614,4,"[10,15)",104,104
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2025_M06_N00239,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2025_M06_N00239,SG_0001,0,1024,2025,6,104,10.315001,18.13,0.9997282907173703,val,34,13.614,4,"[10,15)",104,104
val,Maamoura,MAAMOURA_r000000_c001024,MAAMOURA_r000000_c001024_Y2025_M07_N00240,maamoura|MAAMOURA_r000000_c001024,maamoura|MAAMOURA_r000000_c001024_Y2025_M07_N00240,SG_0001,0,1024,2025,7,104,10.315001,18.13,0.9997282907173703,val,35,13.614,4,"[10,15)",104,104
